date	content
2023-02-16 05:41:39+00:00	      Kara to Berger all the way to Tollgate , Ogudu and Olopomeji has a rapid flow but slow at Iyana Oworo bus stop due to the activities of commercial buses.  Traffic moves steadily connecting the third mainland bridge towards Unicaf front..
2023-02-16 05:41:40+00:00	and slower approaching Adekunle enroute Adeniji.  It’s fair at Ilubirin, and faster towards Sura, Obalende bridge, Onikan r/about and Flag house for now.  Return journey through third mainland bridge back to Tollgate and Berger is good.    
2023-02-16 05:50:17+00:00	      stop activities at Ikorodu garage made it busy and slow for vehicles coming from Sabo end. It’s faster from Benson pushing towards Agric and Ogolonto interesection.  Ogolonto enroute Majidun Thomas is a rapid flow but a bit steady approaching
2023-02-16 05:50:18+00:00	Owode Onirin and Owode Elede bus stop. Traffic inward Mile12 bridge is better but moves steadily heading inward Ikosi/Ketu bus stop occasioned by the activities of the yellow buses as pedestrians. it’s also moving gradually inward Ojota which emanated from Maryland.
2023-02-16 05:50:19+00:00	Return journey from Ojota back to Ikorodu is good.    
2023-02-16 05:55:37+00:00	is slightly busy as a result of Tankers occupying one lane.  Ijora Olopa through the high bridge inward Total all tru to Danlami Up  is good to go.  Naggaf inward Area B we have Export Trucks on one lane while the other lane is good to go.
2023-02-16 05:55:38+00:00	Early morning rush out of Apapa through the Marine bridge to connect Iganmu and Ijora is also good to go.    
2023-02-16 06:00:34+00:00	     For now we are still enjoying free flow of traffic inward and outward of Carter bridge , while traffic from underneath ldumota bridge inward Eyin Eyo connecting Balogun is also street still looking good at this hour.
2023-02-16 06:00:35+00:00	Tinubu connecting Nnamdi Azikiwe street enroute Tom Jones intersection is equally good to go for now, while traffic from Oyebanji round about connecting Adeniji Adele road through Oba's palace and police  post is very much ok as well.  llubinrin connecting Carter bridge is good.
2023-02-16 06:05:18+00:00	     Good vehicular movement coming in from Ajah towards Ilaje, VGC.  connecting Ikota to Chevron is also  good but busy from Chevron towards Igboefon, Jakande due to morning rush and alternation. Jakande is good to Chisco, Ikota as well as Marwa.
2023-02-16 06:05:19+00:00	The return journey from Marwa back to Ajah is also good to go.    
2023-02-16 06:19:20+00:00	 It’s moving slowly after Ajoke towards Railway crossing and Fagba intersection on Jonathan Coker road.  Traffic is also getting slower approaching Eterna Filling station inward Agege U/bridge.  
2023-02-16 06:49:01+00:00	       The length and breath of Kudirat Abiola Way, Billings way, Ikosi road, Opebi link bridge inward and outward welfare, Adebola house, Salvation, Sheraton link bridge inward and outward Allen are all still encouraging.
2023-02-16 06:49:02+00:00	Allen intersection and Aromire are gradually building up. Mobolaji Johnson is also a rapid flow to connect Motorways.  It’s a bit slow on the return journey approaching 7up bus stop.  
2023-02-16 06:53:53+00:00	    Good morning Madam. The only way we can come in is for you to provide Concrete evidence against any corrupt officer. No officer has the right to collect money from any offender.  Please don’t hesitate to DM us if you have been cheated on. LASTMAcares!
2023-02-16 07:17:29+00:00	Impediment have been moved to a better side of the road, traffic still slow due to morning influx. Our men are on ground to ease gridlock. Patience needed.  
2023-02-16 07:32:48+00:00	         Ajegunle connecting aAbule egba is okay. Charity intersection with its adjoining route is good as well, likewise ilepo.     Return journey from Ilepo enroute Ajegunle looks good except areas where we have an impediment such as
2023-02-16 07:32:49+00:00	U-Turn with a faulty tanker, and soother one that just moved off at Obadeyi.     Other two breakdowns are at Casso and Kola but not having effect on traffic at the moment.    
2023-02-16 07:42:00+00:00	Traffic now slowly approaching Odo eran for those coming from Pen cinema. Wemco road through Cheniron(Metal box) to link Acme is also a slow moving traffic. Lascofis to link Agidingbi is also a slow moving traffic.  Ogba bus stop is getting busy and we also have it slow
2023-02-16 07:42:01+00:00	from “Cakes and Cream towards VIS turning but better towards Berger bus stop.  Traffic moves slowly from Aina to VIS as one lane policy still stands for queue of fuel at the Filling stations along the corridor. County inward Excellence hotel is slow.    
2023-02-16 08:27:59+00:00	     Report of a multiple accident between a Corolla vehicle and a LT bus at Igboefon inward Lekki.   The casualties involved have been rushed to a hospital while efforts is ongoing 
2023-02-16 08:28:00+00:00	for the evacuation of vehicles involved. More Updates Shortly.            
2023-02-16 08:31:53+00:00	     Evacuation is presently ongoing at the earlier reported accident scene at Igboefon. Officers are  efficiently managing the arising traffic situation. More Updates Shortly.            
2023-02-16 08:59:27+00:00	     This earlier reported accident has been evacuated off the road. Normalcy is restored and Our Officers are still busy controlling the resultant traffic situation.           
2023-02-16 09:04:05+00:00	     Vehicular movement from Ago junction inward cele before uwanchuku junction is moving as expected while movement inward cele proper enroute cele/ijesha fly over bridge onward ijesha is busy but moving steadily.
2023-02-16 09:04:06+00:00	The return journey back to cele is good to go.   Vehicular movement from cele inward Ago roundabout is also busy due to the alternation at the junction while movement inward century/Ago palace is in a good shape for now.
2023-02-16 09:04:09+00:00	The return journey back to Ago junction is busy due to the alternation at the junction.   Vehicular movement from Ago roundabout inward pako/chemist is still in a good shape while movement from oke afa enroute pako,kogberegbe is busy due to
2023-02-16 09:04:10+00:00	the sale of fuel at total filling station.   Movement from ire akari junction inward ishaga,college,Aye is also busy but moving steadily while movement from Aye inward limca,laspotech is in a good shape for now.
2023-02-16 09:04:12+00:00	Movement from laspotech inward daleko in good.   No record of Impediment for now.           
2023-02-16 09:18:38+00:00	     Movement from Odo Ogun down to Mile 12 is good to go.  Movement in and out of Ajelogo is good to go.  Ascending and descending Mile 12 inward kosofe down to Iyana School is good to go.
2023-02-16 09:18:39+00:00	The return journey is also good from Iyana School to kosofe down to Mile 12 is good to go.  Ascending and descending Mile 12 bridge inward Owode Elede to Owode Onirin to weigh bridge to Idera to Irawo to Thomas to Ajegunle down to Odo Ogun is good.
2023-02-16 09:24:02+00:00	      Report of a lone accident  involving an upturned trailler that spilled its contents (iron rod) on the road along powerline/ Eyita road.  Effort is ongoing to ensure the vehicle and it’s content are evacuated off the road. 
2023-02-16 09:55:36+00:00	     Report of a multiple accident at unilag water front inward adekunle.  They are presently awaiting the arrival of an ambulance. 
2023-02-16 09:55:37+00:00	There is a record of Casualties at the scene of incidence calling for evacuation  More Updates Shortly.           
2023-02-16 10:12:53+00:00	     Report of a broken down Range Rover jeep at Dolphin inward ilubirin due to a mechanical fault. This has caused an effect on traffic backward to Osbourne.   The attention of the Lasema response unit is highly needed for evacuation. 
2023-02-16 12:02:16+00:00	      A multiple accident involving one BRT bus and four cars has occured at ilepo.   The BRT which was heading inward Ilepo suffered a brake failure and subsequently ran through the median and seriously bashed four other cars in the corridor. 
2023-02-16 12:02:35+00:00	Getting behind the wheel of your car may seem like a common place event but as long as you drive, it is likely to be the most dangerous thing you will do all day long. Driving demands constant attention, good judgement, and a positive attitude.
2023-02-16 12:02:36+00:00	Unfortunately, not every driver pays careful attention, some don’t use sound judgement and many of us drive when we are not in a good mood.  Too often people think drinking and driving is the only impaired driving. In actuality, impairment comes in many forms,
2023-02-16 12:02:40+00:00	Effect on traffic is obvious, nonetheless, effort has commenced towards evacuation.             
2023-02-16 12:50:50+00:00	       A multiple crash has occured between a Toyota Venza and Sienna  on Ibeju bridge connecting Epe.  Effect on traffic is obvious, however effort towards evacuation has commenced.          
2023-02-16 13:54:27+00:00	     Better movement from Iyana School down to Mile12.  Ascending and descending Mile12 bridge inward Owode Elede down to Odogun is good.  Return journey from Odogun back to Mile12 is Ok.
2023-02-16 13:54:28+00:00	Movement in and out of Ajelogo is good. Ascending and descending Mile12 bridge inward Kosofe down to Iyana School is good.     
2023-02-16 14:33:53+00:00	       Good movement in and out of Lagos Ibadan Express Way.  Better movement from Isheri Olowora, River Valley. Approaching Kosoko b/stop is slow due to bus stop activities. Better movement inw   .
2023-02-16 14:33:54+00:00	Approaching   filling Station is slow due to fuel queue. Good movement inw VIS aside alternation, steady movement to BOVAS filling station due to fuel queue.  Good movement to Grammar School &amp; Omole junction aside alternation.
2023-02-16 14:33:57+00:00	Good movement to Excellence Hotel, Ogba, Caterpillat, Odo eran, Wemco. R/j from Wemco to Odo eran is steady.  Connecting Caterpillar is steady, better movement to Excellence Hotel aside alternation. Slight delay approaching Omole junction due to traffic light alternation.
2023-02-16 14:33:58+00:00	Good movement towards Grammar School. Slow inw VIS due to fuel queue and alternation. Steady movement to   . Good movement inw Kosoko, River Valley down to Isheri Olowora.    
2023-02-16 14:45:56+00:00	Effort is on for evacuation while Officers are on ground doing the needful.    
2023-02-16 14:50:23+00:00	     Movement from Bolade Oshodi inward Ladipo, Shogunle is good. Inw PWD is good towards Airport turning. Traffic gathering momentum at Airport b/stop due to commercial activities. Good movement from National inward Ikeja Along and Ajayi Farm.
2023-02-16 14:50:24+00:00	Ajayi Farm is good at the moment while inward Ile-Zik, Mangoro and Cement is still good. Return journey is still better at the moment.    
2023-02-16 14:59:20+00:00	     Movement from Pleasure inw Iyana ipaja U/bridge down to Go-ye in and out is good.  Alagba towards Iyana Ipaja R/abt is slow. Good movement towards Moshalasi, Gate, Baruwa U-turn and Opeki.
2023-02-16 14:59:21+00:00	Return journey is good down to Alagunta, slow movement approaching Iyana Ipaja round about. Good movement to Alagba.  Moshalasi towards Egbeda intersection and Isheri R/abt is good.  Return journey is slow approaching
2023-02-16 14:59:23+00:00	Egbeda intersection, good movement to Moshalasi. Egbeda intersection inward Akowonjo in and out is good.    
2023-02-16 16:13:14+00:00	     Good movement in and out of the axis. Otto Wharf to   is good.    inw Sunrise is good. Inward Coconut is good.  First Gate, Second Gate is still good.
2023-02-16 16:13:15+00:00	Liverpool connecting underground is good. Trebo inward Mr Biggs is good.    
2023-02-16 16:19:07+00:00	     Good along Kudirat Abiola Way, Billings way, Ikosi road.  Opebi link bridge inward Adebola, Salvation, Sheraton link bridge, Opebi U-Turn is good.  Allen Avenue is a little bit slow from UBA towards Allen intersection.
2023-02-16 16:19:08+00:00	Obafemi Awolowo Way and Aromire road are very busy for now.    
2023-02-16 16:25:16+00:00	     Movement from Marwa inw Ikate is slightly busy.  Movement towards Chisco is good. Chisco inw Jakande, Igboefon and Chevron is good for now.  Slow towards Ikota. Slow approaching Ikota First Gate towards VGC.
2023-02-16 16:25:17+00:00	VGC to Ajah is good.  Return journey from Ajah to Marwa is good.    
2023-02-16 16:37:13+00:00	5:27PM]      Movement from McWen Bridge inward BonnyCamp is busy at the moment due to high influx and alternation.  Ahmadu Bello is good.  Adetokunbo Ademola is busy. Ajose Adeogun, Ligali Ayorinde, Oniru is still good.
2023-02-16 16:37:14+00:00	Return journey from Ligali Ayorinde inward Sanusi Fafunwa is good.  Akin Adesola, LawSchool, Civic Center,  Sand field are all in good.   Lekki is busy at the moment to alternation. Lekki inward Marwa  is good for now.
2023-02-16 16:37:16+00:00	Return journey from Marwa inward Lekki is good but a slow at Lekki Phase1.   Sand field, Civic center, Lawschool , Akin Adesola are all good, but just a slight delay at  alternation.
2023-02-16 16:37:18+00:00	Busy from Kilimanjaro enroute BonnyCamp.  McWen Bridge is also busy at the moment due to alternation at Onikan.    
2023-02-16 16:48:29+00:00	     Airport Rd by Nahco is free back to Apakun, while the service lane inw Ajao Gate, Lateef Salami down to Jesus House is steady.  Robinson Gbagi by Eleganza junction to Ajibade Babatola is slow.  Slow inw Canoe to   road by Mubostic.
2023-02-16 16:48:30+00:00	Canoe back to Chivita is good to Lukman Atobajeun down to Swimming Pool.  Good inw Hollandia Way to connect Kolawole Shonibare,   down to 5star.  Aswani Road by Emzor Bent down to Aswani junction is good.  The stretch of Osolo Way is good.
2023-02-16 16:48:33+00:00	Aye down to Asa Afariogun intersection is good down to 7&amp;8 junction.  Return journey from 7&amp;8 inward Osolo Way, Awoniyi Elemo down to Asa Afariogun is good.    
2023-02-16 17:41:47+00:00	         Traffic is gd from the Lekki Toll thru Sandfil, Civic Center,, then a bit slow on the Falomo Ramp connecting Falomo Bridge proper.  Traffic is slow descending to Alfred Rewane.      
2023-02-16 17:41:48+00:00	Traffic is slow o. Alfred Rewane all the way thru Bayo Kuku, Osborne Rd inw Ilubirin merging point after which it is better inw Adeniji, Adekunle, Unilag Waterfront approaching the Exit Layby.       
2023-02-16 17:54:21+00:00	     Traffic is quite slow leaving the Third Mainland Bridge inw Olopomeji, Ifako, Ogudu approaching NNPC (Oando), then better inw Apostolic, after Which it is a bit slow inw Ikosi jnctn.       
2023-02-16 17:54:23+00:00	Traffic is a lot better leaving Ikosi thru Toll gate, Conoil inw Alausa and Otedola where it gets slow inw Berger and Kara        
2023-02-16 18:24:31+00:00	       A flat-bed trailer has broken down just by the railway crossing at Fagba inw Fagba jnctn.  Traffic backing up fast even as effort is on to fix it and get it moving.        
2023-02-16 19:00:04+00:00	      Slow movement from Obalende bridge inward Simpson Ubridge,  The stretch of Ilubirin is Slow due to closing hour rush  Osborne road inward Emergency  point to connect Ilubirin is busy,
2023-02-16 19:00:05+00:00	Adeniji to Adekunle on 3MBis good,  Ilubirin to link Carter bridge is still okay  CMS by outer Marina inward State house down to Officers mess is good to go but Slow approaching Mcwen bridge to Bonny camp.
2023-02-16 19:22:38+00:00	      Movement from Costain inward Iganmu is Ok               Iganmu bridge inward Doyin is moving steadily but busy from Doyin inward Orile proper. Orile inward Alaba suuru is good likewise the return journey inward Iganmu bridge.
2023-02-16 19:22:40+00:00	Total bridge connecting Iganmu and Costain is good to go.
2023-02-16 19:28:16+00:00	       At the moment traffic coming from Shogunle inwards PWD all through to Airport turning is quite busy likewise inward Airport bus stop,  National is busy  Towards Ikeja Along and Ajayi Farm is also very busy due to commercial activities
2023-02-16 19:28:17+00:00	Ile Zik inward Mangoro and Cement is still in good shape Return journey is good all through to Ajayi Farm while inward Airport turning is very busy.    
2023-02-16 19:57:56+00:00	      Movement from UBA down to Cathedral is good  Free flow from Outer Marina to connect Inner Marina.  Cathedral down to NITEL intersection is free.  NITEL connecting Outer Marina by State house is free.
2023-02-16 19:57:57+00:00	Free flow on Force Road toward TBS.  Free movement descending Third Mainland Bridge toward Force Road Good to go on the return journey from Independence Bridge toward Force Road.  Good to go along JK Randle Road from Onikan Roundabout towards  Lagos City Mall,TBS and Water Board
2023-02-16 19:57:58+00:00	Water Board to State House is free.  The stretch of Broad street  from General Hospital is good down to Apogbon exit  Good  movement descending CMS Bridge towards Cathedral, Odunlami and Campus Square  Igbosere Road down to Kam-Salem House
2023-02-16 19:57:59+00:00	Free flow on Moloney Street.  The stretch of King's Road and Catholic Mission Street is free.  Old Defence Road is free.  Campbell Street is good toward Island Marternity and Lion Building.  Old Defence Road is free.  Ganiyu Smith Road is free as well.
2023-02-16 19:58:00+00:00	Bamgbose Street to connect back to Campus Square and Tinubu Square is good to go.    
2023-02-17 06:18:04+00:00	     Good flow of traffic in and out of Carter bridge. Idumota ubridge inward Eyin Eyo connecting Balogun street is good.  Oyebanji is busy from 3rd Mainland bridge inward Adeniji Adele Road.       
2023-02-17 06:18:05+00:00	Oba's Palace and Police post is good at this hour. Ilubinrin connecting Carter bridge enroute Ijora is good.  Tinubu square connecting Nnamdi Azikiwe street enroute Tom Jones intersection is equally good for now.         
2023-02-17 06:25:11+00:00	     The stretch of Osolo way from Aiye junction inward and outward Aswani junction is free.      
2023-02-17 06:25:11+00:00	Onward movement to Mechanic village link bridge to Adewunmi Abudu , Seriki Abass down to Asa Afariogun intersection where manual alternatiions is on is good.  Joy Avenue and Awoniyi Elemo down to 7&amp;8 to link Airport Road is good.       
2023-02-17 06:25:12+00:00	Airport Road inward NAHCO back to Apakun link bridge to navigate Apapa/Oshodi expressway is good.  DHL to Toyota down to 5 star enroute Aswani Road by Emzor pharmaceutical down to Aswani junction to connect Osolo way is good.       
2023-02-17 06:25:13+00:00	Ajao gate inward Lateef Salami to Jesus House where traffic light alternation is on to Ajibade Babatola by okada park is good.  Slow to navigate Canoe proper.      
2023-02-17 06:25:14+00:00	High influx of vehicles from Mubostic inward Canoe, Chivita to connect Lukman Atobajeun is busy but moving.      
2023-02-17 06:25:15+00:00	Hollandia Way to link Kolawole Shonibare by Eleganza to navigate back to Airport road and Osolo way is good.  No impediment sighted for now.         
2023-02-17 06:27:57+00:00	     Good vehicular movement coming in from Ajah towards Ilaje.  VGC connecting Ikota to Chevron is also good.  Movement from Chevron is busy towards IgboEfon and Jakande due to morning rush and alternation.      
2023-02-17 06:27:58+00:00	Movement from Jakande is good towards Chisco, Ikate and Marwa.  The return journey from Marwa back to Ajah is also good.  No impediment sighted for now.         
2023-02-17 06:30:32+00:00	     Better movement right from Carter bridge down to Leventis enroute inner and outer Marina. CMS bridge descending UBA r'abt connecting Apongbon under bridge is good.      
2023-02-17 06:30:32+00:00	Broad Street linking Olowogbowo is okay. Return journey from Leventis ascending Elegbata bridge down to Police Post is a good movement. No impediment recorded.         
2023-02-17 06:38:14+00:00	     Appreciable movement recorded within the length and breath of the axis at this hour. The Stretch of Mobalaji Johnson avenue (inward &amp; outward), Dr.Nurudeen Olowopopo (inward &amp; outward) is good.      
2023-02-17 06:38:15+00:00	Lateef Jakande Road (inward &amp; outward), Obafemi Awolowo Way (inward &amp; outward), Adeniyi Jones (inward &amp; outward), all are good to go at this moment.      
2023-02-17 07:03:39+00:00	     High influx on 3rd Mainland bridge inward Adeniji down to Simpson ubridge.  Ascending Simpson bridge inward Osborne Road is good. Obalende bridge is good. onikan bridge descending Flag House is slow.      
2023-02-17 07:03:40+00:00	CMS bridge down to UBA is good. Return journey from CMS by outer Marina inward State House is good.   Appreciable movement from Officers Mess ascending McWen bridge down to Bonny Camp.      
2023-02-17 07:03:40+00:00	Obalende bridge and the stretch of Ilubirin down to Adeniji is good. Adeniji down to Adekunle on 3rd Mainland bridge is good. Osborne Road inward Emergency Point to connect Ilubirin is good.         
2023-02-17 16:19:58+00:00	     Slow but steady moving traffic from otedola inward Kara while the return trip from Kara back to otedola is good.  Good movement from river valley to vis,omole junction to connect agidingbi asides the alternations. 
2023-02-17 16:20:00+00:00	Omole inward excellence is  delays approaching excellence proper due to the alternation.  Ogba is slightly busy due to the bus stop activities. caterpillar inward odoeran to connect agege is good asides the alternation.
2023-02-17 16:20:02+00:00	Wemco inward odoeran is on a steady moving traffic due to the alternation and Influx into Agege.  The return trip from odoeran back to Omole,VIS, Isheri olowora is equally a good journey asides the alternation approaching major intersections.
2023-02-17 18:05:09+00:00	     Movement from Sabo Roundabout to Onimalu inbound Samelot through Itamaga intersection en route Lucky Fibre via Maya entering Adamo advancing Imota down to Agbowa is a free flow likewise the return journey.
2023-02-17 18:05:10+00:00	From Itamaga Intersection to Itamaga roundabout navigating Omitoro down to Elepe advancing to Gbodu down to Ijede is good to goon on both axis.  No record of Impediment at the moment          
2023-02-17 18:53:31+00:00	      Ajasa command ekoro and it's adjoining location is having a steady movement inward agbelekale from ekoro down to Ile iwe is good to go.  Ile iwe down to command is good but there is a delay at intersection
2023-02-17 18:53:32+00:00	movement inward dog center is busy but free inward gospel ikanla oju odo.  Traffic movement to adefemi is busy due to the alternation and high influx.  Movement inward oluwaga from church round about is good but there is delay at intersection.
2023-02-17 18:53:34+00:00	Movement inward amule is good but busy down to amule down to megida layby due to the influx and bus stop activities but it’s a free movement inward ayobo round about.   Ishefun road inward megida is busy, but free inward oluwaga although there is a slight delay at intersection.
2023-02-17 19:53:07+00:00	       Movement on Kudirat Abiola way, Billings way, Ikosi road, Opebi link bridge , Adebola , Salvation, Sheraton link bridge, Opebi U-Turn, Toyin Round About, Custom, Allen Avenue, Obafemi Awolowo way and Aromire road is good.
2023-02-18 05:53:17+00:00	      Vehicular movement from Odo Ogun to Mile 12 is gtg.  Movement under Mile 12 bridge inward Ajelogo is also gtg.  Ascending and descending Mile 12 bridge inward Kosofe, Iyana School is good
2023-02-18 05:53:18+00:00	Return journey from Iyana School to Kosofe, Mile 12 is gtg  Ascending and descending Mile 12 bridge inward Owode Elede, Owode Onirin, Weigh bridge, Idera, Irawo, Thomas, Ajegunle to Odo Ogun is gtg.    
2023-02-18 06:17:50+00:00	        Boundary roundabout is calm Mobil road to connect Marine Beach intersection is good to go Return journey from Marine bridge inward Ajegunle is slightly busy
2023-02-18 06:17:51+00:00	Sifax through 7up bridge is good to go at the moment because very few Tankers are seen along that corridor  Ijora Oloopa through the High bridge inward Total is good to go   Outward Apapa from Point road through Marine bridge to connect to Iganmu and Ijora is okay.  
2023-02-18 06:25:06+00:00	      Good vehicular movement within Ojodu berger axis  The stretch of Lagos Ibadan expressway from Kara to Otedola is good likewise the return trip from Otedola back to Kara.
2023-02-18 06:25:07+00:00	Ogunnusi road from  River valley to Omole junction to connect Agidingbi is good aside slight  delays approaching VIS due to massive turning. omole inward excellence,ogba,odoeran is good.
2023-02-18 06:25:08+00:00	The return trip  from Odo eran back to River valley is equally good aside alternation delays approaching major intersections.      
2023-02-18 06:37:19+00:00	      Traffic presently is calm in and out of Sabo roundabout enroute Itamaga T junction  Itamaga T junction enroute Itamaga traffic light down to Elepe inward Ijede is good to go in and out
2023-02-18 06:37:20+00:00	Itamaga T junction enroute Lucky fibre down to Maya is okay Maya to Adamo, Imota, Agbowa axis is very calm in and out.       
2023-02-18 06:53:08+00:00	      Good movement from NNPC to Kakawa junction, Cathedral church, Shell building enroute Nitel intersection to connect outer Marina.  Onikan Bridge to Flag staff house to connect Victoria Island and 3MB is calm.
2023-02-18 06:53:09+00:00	Flag staff house to TBS, Water board, Island maternity, Kings college gate, High Court enroute Obalende is good.  The entire Broad street from General hospital, Lion building, Book shop house to Tinubu square enroute Martins street is good.
2023-02-18 06:53:10+00:00	CMS Bridge to Odunlami Street to connect  Campus mini stadium, Ganiyu Smith down to Obalende is calm. Tinubu street to Tinubu square is good.         
2023-02-18 09:30:16+00:00	     Adekunle on 3rd Mainland Bridge and the return journey is good.  Adeniji inward Obalende down to CMS Bridge is good, return journey from Apogbon Bridge descending CMS by outer Marina inward State House is good.
2023-02-18 09:30:16+00:00	Officers Mess ascending McWen Bridge down to Bonny Camp is good. State House inward Obalende Bridge and the stretch of Ilubirin is good.  Osborne Road enroute Emergency Point to connect Ilubirin is good. Ilubirin down to Carter Bridge is good.
2023-02-18 09:30:18+00:00	High Court inw Sandgrouse inward Sura ascending Simspon Bridge is good.    
2023-02-18 10:51:38+00:00	     Good vehicular movement in and out of Ojodu Berger for now, aside slight alternation delays at major intersections.      
2023-02-18 13:32:42+00:00	    Better movement from Odo Ogun down to Mile 12. Movement in and out of Ajelogo still looking good. Ascending and descending Mile 12 bridge inward Kosofe down to Iyana School is good.       
2023-02-18 13:32:44+00:00	Ascending and descending Mile 12 bridge inward Owode Elede, Owode Onirin, Weigh bridge, Idera, Irawo, Thomas, Ajegunle down to Odo Ogun is good.  No impediment recorded.         
2023-02-18 16:20:11+00:00	     Traffic all the way from Marine beach inward Area B down Eleganza r'abt is busy due to influx of articulated trucks moving into the Port premises.      
2023-02-18 16:20:12+00:00	    The length and breath of the area is good at the moment. Kudirat Abiola Way, Billings Way , Ikosi Road , Opebi link bridge inward and outward Welfare and Adebola House is good.      
2023-02-18 16:20:12+00:00	Eleganza to connect Etisalat down to Mr Biggs to connect Wharf gate proper is appreciable movement while the return journey from Wharf gate back to Eleganza, Leventis to connect Marine beach ubridge is good.      
2023-02-18 16:20:14+00:00	Movement to connect Ijora bridge outward Apapa is good.        
2023-02-18 16:22:12+00:00	     Movement from Akin Adesola inward Falomo to Alfred Rewane is good.  Alfred Rewane inward Osborne to Ilubirin is good.  Falomo inward Awolowo Way to Obalende is good.        
2023-02-18 16:24:24+00:00	     Movement from Obalende inward Ilubirin is good.  Osborne inward Ilubirin is good.  Ilubirin inward Adeniji to Adekunle is good.  Adekunle inward IyanaOworo is good.       
2023-02-18 16:24:25+00:00	IyanaOworo inward Ogudu and Alapere is good.  Alapere inward Tollgate to Otedola is good in and out.         
2023-02-18 16:34:30+00:00	     Movement from Eko bridge at Ijora intersection inward Alaka to Stadium is good.  Stadium Inward Ojuelegba to Dormalong bridge to Fadeyi is good.  Fadeyi inward Anthony is good.       
2023-02-18 16:34:30+00:00	Anthony inward Independence Tunnel to Odoyalaro is good.  Odoyalaro inward  NewGarage is slow due to expansion joints.  NewGarage inward Ojota is good but approaching Ojota bus stop is slow due to commercial buses activities.       
2023-02-18 16:34:31+00:00	Ojota inward Interchange is good.  Interchange inward Demurin to Kosofe is good.  Kosofe inward Mile12 is good.  Mile12 inward OwodeOnirin to Ajegunle is good.  Ajegunle inward Odogun enroute Majidun is good.       
2023-02-18 16:34:32+00:00	Majidun inward Ogolonto is good.  Ogolonto inward Agric to Aruna is good.  Aruna inward Benson is a little bit slow due to market activities.  Benson inward Ikorodu r'abt is slow due to alternation.         
2023-02-18 19:06:42+00:00	      Good vehicular movement from Falomo bridge to the stretch of Alfred rewane.  Bayo Kuku connecting Osborne is good to go while Osborne inward Ilubirin is calm.  Falomo to the stretch of Awolowo road inward and outward is good to go.
2023-02-18 20:14:31+00:00	      College road stretch is gtg in &amp; out.  Pencinema underneath the bridge to Aina, there to Fagba intersection has a moving traffic, outward dwn to Pen-Cinema underneath the bridge is gtg.
2023-02-18 20:14:31+00:00	Jonathan Coker by Fagba intersection to Olayiwola R/A is free as well as the return.  Fagba intersection to Ishaga roundabout is slower from Balogun B/stop, Ishaga R/A to Elliot, Toyin-Agbado Rd is moving well, RJ to Fagba intersection is free.      
2023-02-19 06:25:01+00:00	        It's free coming from Ikorodu Garage enroute Mile12 and Maryland.  On the return journey, We had a broken down vehicle earlier on Odoyalaro bridge inward Ojota which has just been moved off, traffic now flows well.
2023-02-19 06:25:02+00:00	Ojota bac to Ketu, Mile12 enroute Ogolonto and Agric is very good. Traffic moves slow between Benson and the r/about due to commercial buses activities and pedestrians.    
2023-02-19 07:23:56+00:00	       Boundary roundabout is good to go. Inward and outward of Mobil road is good to go.  Sifax tru 7up bridge bridge inward Total is good to go. From Ijora Oloopa through the high bridge inward Danlami up is good.
2023-02-19 07:23:57+00:00	Articulated vehicles maintained one lane policy at Naggaf inward Area B and the other lanes is free.  Outward journey Apapa through Marine bridge is also good.    
2023-02-19 07:31:49+00:00	       Cele inward/outward Cele/ijesha fly over bridge is in perfect shape.  Entire stretch of Iyana isolo from oke afa enroute pako,kogberegbe enroute Limca up to LASPOTECH is in good shape as well.    
2023-02-19 07:58:39+00:00	      The multiple accident that occurred at Enyo filling station inward Kara, has dragged traffic back to Otedola bridge, effort is ongoing to restore sanity. Meanwhile it's free from Berger heading towards Tollgate and Iyana Oworo. 
2023-02-19 07:58:40+00:00	The entire stretch of third mainland bridge is also free.        
2023-02-19 13:45:12+00:00	      Ilepo connecting Jubilee Ubridge towards Charity intersection is good to go. Justrite, Mobile to U-turn is good as well.  Hammadiya, Kola to Ajegunle is okay,  The return journey to Super and Ileepo is also good.
2023-02-19 18:29:12+00:00	       Good movement in and out of Lagos Ibadan Express Way.  Isheri Olowora, River Valley is looking good.  Approaching Kosoko is slow due to bus stop activities. Better movement to VIS, Grammar School, Omole junction. 
2023-02-19 18:29:30+00:00	Slight delay approaching Excellence Hotel, Ogba, Caterpillar, Odo eran, down to Wemco is looking good. Return journey from Wemco, Odo eran down to Caterpillar is good. Slow inw Ogba due b/stop activities and vehicle going towards Thomas Salako.
2023-02-19 18:29:49+00:00	Better movement inw Excellence aside alternation. Good movement to Omole junction aside alternation, movement to Grammar School, VIS, Kosoko, River Valley down to Isheri Olowora is looking good.  Officers are on ground doing the needful.    
2023-02-19 19:04:59+00:00	     Movement from Sabo R/abt to Onimalu inw Itamaga Intersection is good. Connecting Lasustech Third Gate thru Lucky Fibres and Adamo is good. Approaching Imota down to Agbowa is good. Return Journey is good.
2023-02-19 19:05:00+00:00	From Itamaga Intersection inw Omitoro, Elepe, Gbodu connecting Ijede is free on both directions.    
2023-02-20 05:33:37+00:00	      Free flow of traffic in and out of Carter bridge, while traffic from underneath ldumota bridge inward journey Eyin Eyo connecting Balogun street is still looking good at this hour. Tinubu square connecting Nnamdi Azikiwe street enroute T
